x,y,shapeID,colorNum,color
9362,10485,21,1,Light Blue
9318,10487,21,1,Light Blue
9318,10529,21,1,Light Blue
9275,10531,21,1,Light Blue
9270,10577,21,1,Light Blue
9230,10578,21,1,Light Blue
9227,10666,21,1,Light Blue
9181,10668,21,1,Light Blue
9181,10801,21,1,Light Blue
9138,10803,21,1,Light Blue
9137,11200,21,1,Light Blue
9183,11200,21,1,Light Blue
9182,11291,21,1,Light Blue
9228,11293,21,1,Light Blue
9228,11337,21,1,Light Blue
9272,11339,21,1,Light Blue
9271,11380,21,1,Light Blue
9314,11381,21,1,Light Blue
9318,11427,21,1,Light Blue
9362,11429,21,1,Light Blue
9363,11472,21,1,Light Blue
9764,11471,21,1,Light Blue
9769,11558,21,1,Light Blue
9764,11568,21,1,Light Blue
9722,11567,21,1,Light Blue
9725,11653,21,1,Light Blue
9677,11658,21,1,Light Blue
9676,11702,21,1,Light Blue
9631,11702,21,1,Light Blue
9632,11746,21,1,Light Blue
9588,11747,21,1,Light Blue
9591,11839,21,1,Light Blue
9542,11837,21,1,Light Blue
9544,11879,21,1,Light Blue
9498,11882,21,1,Light Blue
9496,11926,21,1,Light Blue
9407,11928,21,1,Light Blue
9406,11974,21,1,Light Blue
9363,11971,21,1,Light Blue
9362,12015,21,1,Light Blue
9318,12018,21,1,Light Blue
9316,12107,21,1,Light Blue
9271,12109,21,1,Light Blue
9269,12155,21,1,Light Blue
9228,12152,21,1,Light Blue
9230,12239,21,1,Light Blue
9181,12243,21,1,Light Blue
9181,12598,21,1,Light Blue
9227,12599,21,1,Light Blue
9230,12688,21,1,Light Blue
9275,12690,21,1,Light Blue
9271,12776,21,1,Light Blue
9279,12774,21,1,Light Blue
9001,12781,21,1,Light Blue
9006,12872,21,1,Light Blue
8957,12872,21,1,Light Blue
8992,12874,21,1,Light Blue
8957,12878,21,1,Light Blue
8958,13181,21,1,Light Blue
9000,13182,21,1,Light Blue
9002,13227,21,1,Light Blue
9048,13229,21,1,Light Blue
9048,13272,21,1,Light Blue
9356,13272,21,1,Light Blue
9357,13230,21,1,Light Blue
9401,13227,21,1,Light Blue
9405,13181,21,1,Light Blue
9444,13181,21,1,Light Blue
9444,13094,21,1,Light Blue
9447,13182,21,1,Light Blue
9447,13095,21,1,Light Blue
9495,13092,21,1,Light Blue
9497,13180,21,1,Light Blue
9541,13183,21,1,Light Blue
9542,13270,21,1,Light Blue
9587,13273,21,1,Light Blue
9588,13318,21,1,Light Blue
9674,13317,21,1,Light Blue
9678,13361,21,1,Light Blue
9722,13365,21,1,Light Blue
9722,13452,21,1,Light Blue
9678,13458,21,1,Light Blue
9679,13503,21,1,Light Blue
9631,13502,21,1,Light Blue
9629,13550,21,1,Light Blue
9585,13550,21,1,Light Blue
9581,13501,21,1,Light Blue
9228,13501,21,1,Light Blue
9245,13503,21,1,Light Blue
9230,13504,21,1,Light Blue
9226,13547,21,1,Light Blue
9139,13548,21,1,Light Blue
9138,13634,21,1,Light Blue
9099,13638,21,1,Light Blue
9101,13648,21,1,Light Blue
9091,13640,21,1,Light Blue
9096,14045,21,1,Light Blue
8956,14042,21,1,Light Blue
8951,13997,21,1,Light Blue
8558,13997,21,1,Light Blue
8553,14034,21,1,Light Blue
8552,13997,21,1,Light Blue
8554,14045,21,1,Light Blue
8461,14041,21,1,Light Blue
8464,14091,21,1,Light Blue
8417,14088,21,1,Light Blue
8416,14131,21,1,Light Blue
8327,14132,21,1,Light Blue
8325,14178,21,1,Light Blue
8238,14178,21,1,Light Blue
8240,14222,21,1,Light Blue
8191,14222,21,1,Light Blue
8189,14270,21,1,Light Blue
8102,14267,21,1,Light Blue
8100,14312,21,1,Light Blue
8058,14312,21,1,Light Blue
8058,14399,21,1,Light Blue
8015,14400,21,1,Light Blue
8015,14761,21,1,Light Blue
7961,14759,21,1,Light Blue
7961,14717,21,1,Light Blue
7917,14715,21,1,Light Blue
7917,14671,21,1,Light Blue
7871,14669,21,1,Light Blue
7872,14629,21,1,Light Blue
7824,14623,21,1,Light Blue
7825,14538,21,1,Light Blue
7780,14532,21,1,Light Blue
7782,14450,21,1,Light Blue
7739,14447,21,1,Light Blue
7737,14400,21,1,Light Blue
7728,14429,21,1,Light Blue
7727,14400,21,1,Light Blue
7295,14400,21,1,Light Blue
7294,14435,21,1,Light Blue
7291,14400,21,1,Light Blue
7290,14448,21,1,Light Blue
7202,14447,21,1,Light Blue
7199,14491,21,1,Light Blue
7111,14492,21,1,Light Blue
7108,14539,21,1,Light Blue
6662,14537,21,1,Light Blue
6663,14585,21,1,Light Blue
6572,14581,21,1,Light Blue
6575,14623,21,1,Light Blue
6527,14629,21,1,Light Blue
6528,14714,21,1,Light Blue
6483,14717,21,1,Light Blue
6479,14762,21,1,Light Blue
6432,14760,21,1,Light Blue
6432,14718,21,1,Light Blue
6346,14722,21,1,Light Blue
6340,14671,21,1,Light Blue
6255,14674,21,1,Light Blue
6248,14627,21,1,Light Blue
5904,14630,21,1,Light Blue
6239,14628,21,1,Light Blue
5893,14627,21,1,Light Blue
5892,14582,21,1,Light Blue
5760,14582,21,1,Light Blue
5756,14537,21,1,Light Blue
5453,14537,21,1,Light Blue
5446,14581,21,1,Light Blue
5267,14582,21,1,Light Blue
5260,14537,21,1,Light Blue
5124,14533,21,1,Light Blue
5128,13908,21,1,Light Blue
5081,13906,21,1,Light Blue
5082,13821,21,1,Light Blue
5037,13815,21,1,Light Blue
5037,13775,21,1,Light Blue
5005,13774,21,1,Light Blue
5036,13771,21,1,Light Blue
4990,13769,21,1,Light Blue
4991,13728,21,1,Light Blue
4947,13724,21,1,Light Blue
4948,13502,21,1,Light Blue
4897,13502,21,1,Light Blue
4900,13412,21,1,Light Blue
4859,13411,21,1,Light Blue
4855,13367,21,1,Light Blue
4812,13366,21,1,Light Blue
4812,13321,21,1,Light Blue
4725,13322,21,1,Light Blue
4721,13278,21,1,Light Blue
4188,13277,21,1,Light Blue
4183,13325,21,1,Light Blue
4098,13322,21,1,Light Blue
4098,13365,21,1,Light Blue
4052,13367,21,1,Light Blue
4053,13410,21,1,Light Blue
4007,13412,21,1,Light Blue
4005,13458,21,1,Light Blue
3962,13458,21,1,Light Blue
3964,13544,21,1,Light Blue
3917,13548,21,1,Light Blue
3914,13592,21,1,Light Blue
3872,13591,21,1,Light Blue
3906,13593,21,1,Light Blue
3871,13595,21,1,Light Blue
3871,13681,21,1,Light Blue
3828,13683,21,1,Light Blue
3827,13771,21,1,Light Blue
3781,13772,21,1,Light Blue
3782,14171,21,1,Light Blue
3737,14179,21,1,Light Blue
3738,14265,21,1,Light Blue
3694,14268,21,1,Light Blue
3696,14357,21,1,Light Blue
3691,14272,21,1,Light Blue
3691,14356,21,1,Light Blue
3647,14358,21,1,Light Blue
3646,14400,21,1,Light Blue
3515,14400,21,1,Light Blue
3514,14429,21,1,Light Blue
3511,14400,21,1,Light Blue
3514,14447,21,1,Light Blue
3468,14447,21,1,Light Blue
3467,14491,21,1,Light Blue
3421,14492,21,1,Light Blue
3424,14625,21,1,Light Blue
3380,14627,21,1,Light Blue
3407,14629,21,1,Light Blue
3378,14630,21,1,Light Blue
3377,14670,21,1,Light Blue
3333,14671,21,1,Light Blue
3331,14716,21,1,Light Blue
3288,14717,21,1,Light Blue
3287,14760,21,1,Light Blue
3242,14762,21,1,Light Blue
3240,14807,21,1,Light Blue
3197,14808,21,1,Light Blue
3200,14853,21,1,Light Blue
3152,14852,21,1,Light Blue
3149,14898,21,1,Light Blue
3062,14897,21,1,Light Blue
3070,14935,21,1,Light Blue
3058,14942,21,1,Light Blue
2972,14941,21,1,Light Blue
2971,14987,21,1,Light Blue
2927,14988,21,1,Light Blue
2925,15077,21,1,Light Blue
2834,15077,21,1,Light Blue
2831,15031,21,1,Light Blue
2388,15031,21,1,Light Blue
2388,15076,21,1,Light Blue
2343,15077,21,1,Light Blue
2341,15121,21,1,Light Blue
2297,15123,21,1,Light Blue
2298,15214,21,1,Light Blue
2251,15215,21,1,Light Blue
2251,15611,21,1,Light Blue
2300,15615,21,1,Light Blue
2298,15700,21,1,Light Blue
2341,15703,21,1,Light Blue
2341,15747,21,1,Light Blue
2387,15748,21,1,Light Blue
2389,15840,21,1,Light Blue
2071,15842,21,1,Light Blue
2074,15887,21,1,Light Blue
2028,15887,21,1,Light Blue
2026,15977,21,1,Light Blue
1981,15978,21,1,Light Blue
1984,16065,21,1,Light Blue
1940,16067,21,1,Light Blue
1967,16069,21,1,Light Blue
1938,16070,21,1,Light Blue
1937,16110,21,1,Light Blue
1893,16111,21,1,Light Blue
1891,16156,21,1,Light Blue
1848,16157,21,1,Light Blue
1847,16200,21,1,Light Blue
1802,16202,21,1,Light Blue
1799,16248,21,1,Light Blue
1711,16248,21,1,Light Blue
1712,16296,21,1,Light Blue
1667,16292,21,1,Light Blue
1666,16337,21,1,Light Blue
1622,16337,21,1,Light Blue
1630,16375,21,1,Light Blue
1578,16381,21,1,Light Blue
1577,16426,21,1,Light Blue
1261,16428,21,1,Light Blue
1259,16476,21,1,Light Blue
1172,16474,21,1,Light Blue
1168,16519,21,1,Light Blue
1038,16517,21,1,Light Blue
1035,16562,21,1,Light Blue
948,16563,21,1,Light Blue
947,16651,21,1,Light Blue
901,16652,21,1,Light Blue
905,16743,21,1,Light Blue
812,16741,21,1,Light Blue
809,16788,21,1,Light Blue
582,16787,21,1,Light Blue
582,16742,21,1,Light Blue
537,16739,21,1,Light Blue
538,16652,21,1,Light Blue
529,16651,21,1,Light Blue
529,16738,21,1,Light Blue
527,16655,21,1,Light Blue
463,16653,21,1,Light Blue
527,16651,21,1,Light Blue
449,16651,21,1,Light Blue
448,16608,21,1,Light Blue
138,16607,21,1,Light Blue
136,16869,21,1,Light Blue
179,16873,21,1,Light Blue
179,16830,21,1,Light Blue
223,16829,21,1,Light Blue
180,16816,21,1,Light Blue
222,16819,21,1,Light Blue
224,16784,21,1,Light Blue
359,16783,21,1,Light Blue
361,16829,21,1,Light Blue
407,16827,21,1,Light Blue
405,17008,21,1,Light Blue
451,17007,21,1,Light Blue
451,17054,21,1,Light Blue
538,17054,21,1,Light Blue
538,17008,21,1,Light Blue
582,17009,21,1,Light Blue
585,16963,21,1,Light Blue
804,16964,21,1,Light Blue
809,16916,21,1,Light Blue
902,16918,21,1,Light Blue
902,16964,21,1,Light Blue
978,16964,21,1,Light Blue
980,16927,21,1,Light Blue
986,16964,21,1,Light Blue
989,16914,21,1,Light Blue
1033,16919,21,1,Light Blue
1034,16874,21,1,Light Blue
1079,16873,21,1,Light Blue
1072,16736,21,1,Light Blue
1123,16738,21,1,Light Blue
1122,16689,21,1,Light Blue
1258,16694,21,1,Light Blue
1263,16646,21,1,Light Blue
1347,16646,21,1,Light Blue
1344,16600,21,1,Light Blue
1477,16601,21,1,Light Blue
1489,16649,21,1,Light Blue
1663,16649,21,1,Light Blue
1664,16604,21,1,Light Blue
1708,16604,21,1,Light Blue
1709,16560,21,1,Light Blue
1748,16559,21,1,Light Blue
1749,16528,21,1,Light Blue
1754,16559,21,1,Light Blue
1751,16512,21,1,Light Blue
1798,16514,21,1,Light Blue
1799,16468,21,1,Light Blue
1844,16466,21,1,Light Blue
1839,16430,21,1,Light Blue
1848,16422,21,1,Light Blue
1887,16424,21,1,Light Blue
1855,16418,21,1,Light Blue
1889,16421,21,1,Light Blue
1888,16378,21,1,Light Blue
1978,16379,21,1,Light Blue
1979,16335,21,1,Light Blue
2024,16330,21,1,Light Blue
2021,16288,21,1,Light Blue
2063,16289,21,1,Light Blue
2066,16255,21,1,Light Blue
2069,16287,21,1,Light Blue
2073,16239,21,1,Light Blue
2114,16242,21,1,Light Blue
2111,16152,21,1,Light Blue
2159,16152,21,1,Light Blue
2159,16065,21,1,Light Blue
2204,16063,21,1,Light Blue
2205,16019,21,1,Light Blue
2249,16018,21,1,Light Blue
2250,15967,21,1,Light Blue
2341,15969,21,1,Light Blue
2340,16017,21,1,Light Blue
2386,16020,21,1,Light Blue
2385,16063,21,1,Light Blue
2392,16031,21,1,Light Blue
2394,16063,21,1,Light Blue
2432,16064,21,1,Light Blue
2430,16153,21,1,Light Blue
2518,16154,21,1,Light Blue
2519,16110,21,1,Light Blue
2564,16106,21,1,Light Blue
2527,16100,21,1,Light Blue
2564,16098,21,1,Light Blue
2559,15930,21,1,Light Blue
2608,15929,21,1,Light Blue
2607,15883,21,1,Light Blue
2651,15884,21,1,Light Blue
2650,15793,21,1,Light Blue
2654,15877,21,1,Light Blue
2654,15795,21,1,Light Blue
2699,15791,21,1,Light Blue
2699,15616,21,1,Light Blue
2520,15616,21,1,Light Blue
2518,15570,21,1,Light Blue
2473,15573,21,1,Light Blue
2474,15528,21,1,Light Blue
2426,15526,21,1,Light Blue
2429,15300,21,1,Light Blue
2474,15298,21,1,Light Blue
2471,15254,21,1,Light Blue
2517,15254,21,1,Light Blue
2512,15209,21,1,Light Blue
2562,15209,21,1,Light Blue
2560,15161,21,1,Light Blue
2655,15164,21,1,Light Blue
2656,15209,21,1,Light Blue
2703,15210,21,1,Light Blue
2700,15379,21,1,Light Blue
2834,15376,21,1,Light Blue
2701,15389,21,1,Light Blue
2831,15389,21,1,Light Blue
2832,15343,21,1,Light Blue
2969,15343,21,1,Light Blue
2969,15297,21,1,Light Blue
3014,15297,21,1,Light Blue
3014,15255,21,1,Light Blue
3057,15254,21,1,Light Blue
3055,15162,21,1,Light Blue
3103,15164,21,1,Light Blue
3103,15120,21,1,Light Blue
3138,15119,21,1,Light Blue
3139,15087,21,1,Light Blue
3149,15119,21,1,Light Blue
3148,15071,21,1,Light Blue
3281,15074,21,1,Light Blue
3282,15030,21,1,Light Blue
3327,15029,21,1,Light Blue
3295,15026,21,1,Light Blue
3329,15025,21,1,Light Blue
3328,14981,21,1,Light Blue
3373,14984,21,1,Light Blue
3373,14940,21,1,Light Blue
3418,14939,21,1,Light Blue
3419,14895,21,1,Light Blue
3462,14894,21,1,Light Blue
3461,14848,21,1,Light Blue
3503,14849,21,1,Light Blue
3506,14815,21,1,Light Blue
3509,14847,21,1,Light Blue
3513,14799,21,1,Light Blue
3554,14802,21,1,Light Blue
3551,14712,21,1,Light Blue
3599,14712,21,1,Light Blue
3599,14580,21,1,Light Blue
3777,14579,21,1,Light Blue
3776,14530,21,1,Light Blue
3823,14533,21,1,Light Blue
3823,14445,21,1,Light Blue
3869,14442,21,1,Light Blue
3867,14352,21,1,Light Blue
3914,14352,21,1,Light Blue
3912,14304,21,1,Light Blue
3956,14309,21,1,Light Blue
3952,13856,21,1,Light Blue
4004,13857,21,1,Light Blue
3999,13769,21,1,Light Blue
4048,13769,21,1,Light Blue
4047,13723,21,1,Light Blue
4091,13724,21,1,Light Blue
4090,13632,21,1,Light Blue
4094,13717,21,1,Light Blue
4094,13635,21,1,Light Blue
4139,13631,21,1,Light Blue
4135,13583,21,1,Light Blue
4184,13588,21,1,Light Blue
4184,13545,21,1,Light Blue
4228,13544,21,1,Light Blue
4226,13499,21,1,Light Blue
4274,13497,21,1,Light Blue
4275,13454,21,1,Light Blue
4409,13453,21,1,Light Blue
4411,13499,21,1,Light Blue
4497,13499,21,1,Light Blue
4496,13455,21,1,Light Blue
4499,13488,21,1,Light Blue
4500,13454,21,1,Light Blue
4638,13450,21,1,Light Blue
4636,13499,21,1,Light Blue
4678,13495,21,1,Light Blue
4681,13544,21,1,Light Blue
4726,13545,21,1,Light Blue
4726,13589,21,1,Light Blue
4770,13584,21,1,Light Blue
4771,13859,21,1,Light Blue
4781,13602,21,1,Light Blue
4780,13859,21,1,Light Blue
4815,13859,21,1,Light Blue
4816,13903,21,1,Light Blue
4859,13903,21,1,Light Blue
4860,13939,21,1,Light Blue
4896,13940,21,1,Light Blue
4861,13949,21,1,Light Blue
4906,13950,21,1,Light Blue
4906,13993,21,1,Light Blue
4950,13994,21,1,Light Blue
4950,14668,21,1,Light Blue
4998,14663,21,1,Light Blue
4998,14714,21,1,Light Blue
5174,14713,21,1,Light Blue
5175,14758,21,1,Light Blue
5264,14759,21,1,Light Blue
5268,14804,21,1,Light Blue
5487,14804,21,1,Light Blue
5487,14759,21,1,Light Blue
5533,14759,21,1,Light Blue
5537,14712,21,1,Light Blue
5664,14712,21,1,Light Blue
5671,14759,21,1,Light Blue
5804,14759,21,1,Light Blue
5807,14804,21,1,Light Blue
6160,14799,21,1,Light Blue
6166,14849,21,1,Light Blue
6255,14847,21,1,Light Blue
6255,14884,21,1,Light Blue
6287,14887,21,1,Light Blue
6256,14894,21,1,Light Blue
6299,14894,21,1,Light Blue
6301,14939,21,1,Light Blue
6613,14939,21,1,Light Blue
6614,14895,21,1,Light Blue
6659,14893,21,1,Light Blue
6656,14809,21,1,Light Blue
6666,14799,21,1,Light Blue
6703,14804,21,1,Light Blue
6704,14759,21,1,Light Blue
6749,14758,21,1,Light Blue
6748,14711,21,1,Light Blue
7023,14711,21,1,Light Blue
7023,14759,21,1,Light Blue
7072,14761,21,1,Light Blue
7065,15027,21,1,Light Blue
7109,15025,21,1,Light Blue
7110,15072,21,1,Light Blue
7151,15074,21,1,Light Blue
7152,15023,21,1,Light Blue
7199,15029,21,1,Light Blue
7167,15027,21,1,Light Blue
7199,15025,21,1,Light Blue
7199,14713,21,1,Light Blue
7241,14714,21,1,Light Blue
7240,14660,21,1,Light Blue
7288,14669,21,1,Light Blue
7290,14623,21,1,Light Blue
7375,14623,21,1,Light Blue
7378,14576,21,1,Light Blue
7459,14579,21,1,Light Blue
7460,14543,21,1,Light Blue
7468,14579,21,1,Light Blue
7470,14533,21,1,Light Blue
7558,14527,21,1,Light Blue
7560,14576,21,1,Light Blue
7607,14575,21,1,Light Blue
7606,14623,21,1,Light Blue
7650,14624,21,1,Light Blue
7650,14758,21,1,Light Blue
7694,14759,21,1,Light Blue
7696,14804,21,1,Light Blue
7733,14799,21,1,Light Blue
7743,14809,21,1,Light Blue
7741,14849,21,1,Light Blue
7790,14851,21,1,Light Blue
7786,14894,21,1,Light Blue
7791,14885,21,1,Light Blue
7871,14885,21,1,Light Blue
7792,14894,21,1,Light Blue
7874,14893,21,1,Light Blue
7877,14939,21,1,Light Blue
8015,14934,21,1,Light Blue
8010,14983,21,1,Light Blue
8056,14987,21,1,Light Blue
8055,15119,21,1,Light Blue
8061,14991,21,1,Light Blue
8062,15119,21,1,Light Blue
8100,15120,21,1,Light Blue
8101,15164,21,1,Light Blue
8231,15164,21,1,Light Blue
8235,15119,21,1,Light Blue
8459,15119,21,1,Light Blue
8456,14988,21,1,Light Blue
8504,14981,21,1,Light Blue
8504,14896,21,1,Light Blue
8499,14976,21,1,Light Blue
8466,14979,21,1,Light Blue
8497,14975,21,1,Light Blue
8497,14896,21,1,Light Blue
8459,14895,21,1,Light Blue
8459,14851,21,1,Light Blue
8368,14853,21,1,Light Blue
8368,14805,21,1,Light Blue
8320,14809,21,1,Light Blue
8324,14762,21,1,Light Blue
8278,14762,21,1,Light Blue
8279,14717,21,1,Light Blue
8234,14714,21,1,Light Blue
8234,14629,21,1,Light Blue
8189,14625,21,1,Light Blue
8187,14486,21,1,Light Blue
8234,14488,21,1,Light Blue
8233,14445,21,1,Light Blue
8278,14444,21,1,Light Blue
8280,14399,21,1,Light Blue
8369,14399,21,1,Light Blue
8369,14354,21,1,Light Blue
8414,14353,21,1,Light Blue
8414,14309,21,1,Light Blue
8545,14309,21,1,Light Blue
8546,14262,21,1,Light Blue
8592,14264,21,1,Light Blue
8594,14219,21,1,Light Blue
8639,14219,21,1,Light Blue
8640,14174,21,1,Light Blue
8864,14174,21,1,Light Blue
8866,14219,21,1,Light Blue
8998,14215,21,1,Light Blue
9001,14264,21,1,Light Blue
9045,14264,21,1,Light Blue
9045,14308,21,1,Light Blue
9089,14303,21,1,Light Blue
9094,14540,21,1,Light Blue
9046,14537,21,1,Light Blue
9046,14579,21,1,Light Blue
9000,14583,21,1,Light Blue
8999,14625,21,1,Light Blue
8956,14625,21,1,Light Blue
8957,14671,21,1,Light Blue
8910,14672,21,1,Light Blue
8912,14759,21,1,Light Blue
8959,14759,21,1,Light Blue
8956,14803,21,1,Light Blue
8999,14799,21,1,Light Blue
9000,14847,21,1,Light Blue
9048,14853,21,1,Light Blue
9049,14983,21,1,Light Blue
9002,14985,21,1,Light Blue
8999,15077,21,1,Light Blue
8955,15077,21,1,Light Blue
8955,15252,21,1,Light Blue
8998,15247,21,1,Light Blue
9000,15296,21,1,Light Blue
9047,15295,21,1,Light Blue
9046,15343,21,1,Light Blue
9265,15343,21,1,Light Blue
9270,15296,21,1,Light Blue
9359,15299,21,1,Light Blue
9280,15295,21,1,Light Blue
9359,15295,21,1,Light Blue
9360,15254,21,1,Light Blue
9446,15254,21,1,Light Blue
9446,15207,21,1,Light Blue
9494,15205,21,1,Light Blue
9494,15034,21,1,Light Blue
9446,15032,21,1,Light Blue
9446,14985,21,1,Light Blue
9360,14985,21,1,Light Blue
9359,14944,21,1,Light Blue
9324,14943,21,1,Light Blue
9359,14940,21,1,Light Blue
9311,14943,21,1,Light Blue
9313,14850,21,1,Light Blue
9359,14849,21,1,Light Blue
9359,14760,21,1,Light Blue
9315,14760,21,1,Light Blue
9312,14715,21,1,Light Blue
9273,14720,21,1,Light Blue
9269,14672,21,1,Light Blue
9266,14704,21,1,Light Blue
9263,14670,21,1,Light Blue
9221,14671,21,1,Light Blue
9224,14445,21,1,Light Blue
9269,14443,21,1,Light Blue
9266,14219,21,1,Light Blue
9359,14219,21,1,Light Blue
9359,14175,21,1,Light Blue
9404,14170,21,1,Light Blue
9401,14080,21,1,Light Blue
9449,14082,21,1,Light Blue
9449,14036,21,1,Light Blue
9494,14037,21,1,Light Blue
9496,13990,21,1,Light Blue
9537,13994,21,1,Light Blue
9540,13949,21,1,Light Blue
9583,13949,21,1,Light Blue
9540,13936,21,1,Light Blue
9582,13939,21,1,Light Blue
9587,13903,21,1,Light Blue
9666,13903,21,1,Light Blue
9668,13873,21,1,Light Blue
9674,13903,21,1,Light Blue
9671,13856,21,1,Light Blue
9719,13856,21,1,Light Blue
9721,13807,21,1,Light Blue
9761,13814,21,1,Light Blue
9760,13769,21,1,Light Blue
9809,13768,21,1,Light Blue
9809,13634,21,1,Light Blue
9852,13633,21,1,Light Blue
9854,13589,21,1,Light Blue
9948,13589,21,1,Light Blue
9946,13631,21,1,Light Blue
9990,13634,21,1,Light Blue
9990,13808,21,1,Light Blue
10039,13811,21,1,Light Blue
10035,13991,21,1,Light Blue
10213,13990,21,1,Light Blue
10213,13952,21,1,Light Blue
10208,13987,21,1,Light Blue
10207,13950,21,1,Light Blue
10165,13944,21,1,Light Blue
10169,13857,21,1,Light Blue
10214,13857,21,1,Light Blue
10214,13635,21,1,Light Blue
10259,13633,21,1,Light Blue
10256,13590,21,1,Light Blue
10303,13585,21,1,Light Blue
10305,13544,21,1,Light Blue
10346,13544,21,1,Light Blue
10348,13500,21,1,Light Blue
10391,13499,21,1,Light Blue
10394,13411,21,1,Light Blue
10349,13410,21,1,Light Blue
10348,13365,21,1,Light Blue
10304,13368,21,1,Light Blue
10303,13320,21,1,Light Blue
10169,13323,21,1,Light Blue
10169,13277,21,1,Light Blue
10121,13279,21,1,Light Blue
10121,13230,21,1,Light Blue
10035,13231,21,1,Light Blue
10038,13278,21,1,Light Blue
9990,13277,21,1,Light Blue
9990,13323,21,1,Light Blue
9898,13321,21,1,Light Blue
9899,13231,21,1,Light Blue
9851,13232,21,1,Light Blue
9850,13185,21,1,Light Blue
9761,13189,21,1,Light Blue
9764,13142,21,1,Light Blue
9721,13144,21,1,Light Blue
9718,13095,21,1,Light Blue
9673,13094,21,1,Light Blue
9674,12960,21,1,Light Blue
9667,13087,21,1,Light Blue
9668,12960,21,1,Light Blue
9629,12959,21,1,Light Blue
9628,12915,21,1,Light Blue
9449,12914,21,1,Light Blue
9449,12557,21,1,Light Blue
9402,12560,21,1,Light Blue
9404,12511,21,1,Light Blue
9359,12509,21,1,Light Blue
9359,12330,21,1,Light Blue
9402,12329,21,1,Light Blue
9401,12279,21,1,Light Blue
9449,12282,21,1,Light Blue
9449,12194,21,1,Light Blue
9494,12191,21,1,Light Blue
9489,12150,21,1,Light Blue
9537,12149,21,1,Light Blue
9537,12103,21,1,Light Blue
9583,12104,21,1,Light Blue
9551,12098,21,1,Light Blue
9583,12097,21,1,Light Blue
9584,12059,21,1,Light Blue
9671,12059,21,1,Light Blue
9675,12014,21,1,Light Blue
9719,12013,21,1,Light Blue
9719,11920,21,1,Light Blue
9763,11923,21,1,Light Blue
9759,11880,21,1,Light Blue
9807,11879,21,1,Light Blue
9809,11835,21,1,Light Blue
9854,11832,21,1,Light Blue
9850,11744,21,1,Light Blue
9899,11743,21,1,Light Blue
9899,11700,21,1,Light Blue
9944,11696,21,1,Light Blue
9944,11520,21,1,Light Blue
9985,11519,21,1,Light Blue
9986,11487,21,1,Light Blue
9989,11519,21,1,Light Blue
9983,11472,21,1,Light Blue
10031,11474,21,1,Light Blue
10031,11424,21,1,Light Blue
10079,11429,21,1,Light Blue
10047,11426,21,1,Light Blue
10079,11425,21,1,Light Blue
10080,11384,21,1,Light Blue
10167,11384,21,1,Light Blue
10166,11343,21,1,Light Blue
10214,11338,21,1,Light Blue
10215,11294,21,1,Light Blue
10259,11293,21,1,Light Blue
10256,11249,21,1,Light Blue
10343,11249,21,1,Light Blue
10345,11215,21,1,Light Blue
10349,11248,21,1,Light Blue
10349,11205,21,1,Light Blue
10394,11202,21,1,Light Blue
10392,11068,21,1,Light Blue
10438,11069,21,1,Light Blue
10440,11023,21,1,Light Blue
10619,11023,21,1,Light Blue
10620,11068,21,1,Light Blue
10663,11067,21,1,Light Blue
10666,11113,21,1,Light Blue
10710,11114,21,1,Light Blue
10711,11159,21,1,Light Blue
11071,11159,21,1,Light Blue
11072,11204,21,1,Light Blue
11295,11204,21,1,Light Blue
11296,11249,21,1,Light Blue
11344,11250,21,1,Light Blue
11341,11294,21,1,Light Blue
11471,11294,21,1,Light Blue
11341,11289,21,1,Light Blue
11472,11279,21,1,Light Blue
11474,11291,21,1,Light Blue
11473,11250,21,1,Light Blue
11698,11249,21,1,Light Blue
11700,11204,21,1,Light Blue
11778,11204,21,1,Light Blue
11780,11167,21,1,Light Blue
11786,11204,21,1,Light Blue
11788,11155,21,1,Light Blue
11833,11159,21,1,Light Blue
11842,11112,21,1,Light Blue
12100,11109,21,1,Light Blue
12112,11159,21,1,Light Blue
12377,11156,21,1,Light Blue
12377,11204,21,1,Light Blue
12421,11205,21,1,Light Blue
12421,11249,21,1,Light Blue
12509,11248,21,1,Light Blue
12511,11294,21,1,Light Blue
12598,11294,21,1,Light Blue
12599,11247,21,1,Light Blue
12687,11249,21,1,Light Blue
12691,11199,21,1,Light Blue
12773,11199,21,1,Light Blue
12783,11209,21,1,Light Blue
12781,11249,21,1,Light Blue
12872,11247,21,1,Light Blue
12870,11293,21,1,Light Blue
12914,11293,21,1,Light Blue
12915,11338,21,1,Light Blue
13005,11339,21,1,Light Blue
13005,11381,21,1,Light Blue
13088,11378,21,1,Light Blue
13007,11384,21,1,Light Blue
13092,11383,21,1,Light Blue
13095,11428,21,1,Light Blue
13184,11425,21,1,Light Blue
13104,11429,21,1,Light Blue
13185,11429,21,1,Light Blue
13186,11473,21,1,Light Blue
13274,11474,21,1,Light Blue
13275,11519,21,1,Light Blue
13320,11520,21,1,Light Blue
13320,11608,21,1,Light Blue
13365,11609,21,1,Light Blue
13366,11653,21,1,Light Blue
13411,11654,21,1,Light Blue
13410,11698,21,1,Light Blue
13419,11663,21,1,Light Blue
13420,11699,21,1,Light Blue
13456,11700,21,1,Light Blue
13456,11778,21,1,Light Blue
13499,11776,21,1,Light Blue
13456,11789,21,1,Light Blue
13499,11789,21,1,Light Blue
