x,y,shapeID,colorNum,classification,color
5519,2925,28,1,,Light Blue
5407,3023,29,1,,Light Blue
5408,3024,29,1,,Light Blue
5408,3679,29,1,,Light Blue
5407,3680,29,1,,Light Blue
5406,3679,29,1,,Light Blue
5406,3024,29,1,,Light Blue
4816,2791,30,1,,Light Blue
4816,2834,30,1,,Light Blue
4814,2836,30,1,,Light Blue
4810,2836,30,1,,Light Blue
4810,2838,30,1,,Light Blue
4809,2839,30,1,,Light Blue
4808,2838,30,1,,Light Blue
4808,2837,30,1,,Light Blue
4807,2837,30,1,,Light Blue
4806,2836,30,1,,Light Blue
4803,2836,30,1,,Light Blue
4803,2842,30,1,,Light Blue
4804,2842,30,1,,Light Blue
4806,2844,30,1,,Light Blue
4806,2847,30,1,,Light Blue
4805,2848,30,1,,Light Blue
4803,2848,30,1,,Light Blue
4802,2847,30,1,,Light Blue
4802,2845,30,1,,Light Blue
4801,2844,30,1,,Light Blue
4801,2843,30,1,,Light Blue
4784,2843,30,1,,Light Blue
4784,2844,30,1,,Light Blue
4782,2846,30,1,,Light Blue
4782,2847,30,1,,Light Blue
4783,2848,30,1,,Light Blue
4783,2991,30,1,,Light Blue
4782,2992,30,1,,Light Blue
4782,3007,30,1,,Light Blue
4781,3008,30,1,,Light Blue
4780,3007,30,1,,Light Blue
4780,2848,30,1,,Light Blue
4779,2847,30,1,,Light Blue
4779,2846,30,1,,Light Blue
4780,2845,30,1,,Light Blue
4780,2843,30,1,,Light Blue
4782,2840,30,1,,Light Blue
4799,2840,30,1,,Light Blue
4799,2837,30,1,,Light Blue
4784,2837,30,1,,Light Blue
4783,2836,30,1,,Light Blue
4781,2836,30,1,,Light Blue
4781,2837,30,1,,Light Blue
4779,2839,30,1,,Light Blue
4779,2843,30,1,,Light Blue
4777,2845,30,1,,Light Blue
4776,2845,30,1,,Light Blue
4775,2844,30,1,,Light Blue
4775,2839,30,1,,Light Blue
4777,2836,30,1,,Light Blue
4775,2836,30,1,,Light Blue
4775,2837,30,1,,Light Blue
4772,2840,30,1,,Light Blue
4771,2839,30,1,,Light Blue
4771,2844,30,1,,Light Blue
4773,2844,30,1,,Light Blue
4776,2847,30,1,,Light Blue
4775,2848,30,1,,Light Blue
4771,2848,30,1,,Light Blue
4771,3007,30,1,,Light Blue
4770,3008,30,1,,Light Blue
4771,3009,30,1,,Light Blue
4774,3009,30,1,,Light Blue
4776,3011,30,1,,Light Blue
4776,3013,30,1,,Light Blue
4799,3013,30,1,,Light Blue
4799,3012,30,1,,Light Blue
4784,3012,30,1,,Light Blue
4783,3013,30,1,,Light Blue
4781,3010,30,1,,Light Blue
4783,3007,30,1,,Light Blue
4784,3008,30,1,,Light Blue
4784,3009,30,1,,Light Blue
4799,3009,30,1,,Light Blue
4800,3008,30,1,,Light Blue
4803,3011,30,1,,Light Blue
4801,3013,30,1,,Light Blue
4804,3013,30,1,,Light Blue
4803,3012,30,1,,Light Blue
4803,3010,30,1,,Light Blue
4806,3007,30,1,,Light Blue
4809,3010,30,1,,Light Blue
4809,3011,30,1,,Light Blue
4807,3013,30,1,,Light Blue
4813,3013,30,1,,Light Blue
4816,3015,30,1,,Light Blue
4816,3091,30,1,,Light Blue
4817,3092,30,1,,Light Blue
4817,3093,30,1,,Light Blue
4816,3094,30,1,,Light Blue
4816,3099,30,1,,Light Blue
4817,3100,30,1,,Light Blue
4819,3100,30,1,,Light Blue
4820,3101,30,1,,Light Blue
4823,3101,30,1,,Light Blue
4824,3100,30,1,,Light Blue
4829,3100,30,1,,Light Blue
4830,3101,30,1,,Light Blue
4831,3101,30,1,,Light Blue
4832,3100,30,1,,Light Blue
4847,3100,30,1,,Light Blue
4847,3099,30,1,,Light Blue
4848,3098,30,1,,Light Blue
4849,3098,30,1,,Light Blue
4850,3099,30,1,,Light Blue
4852,3099,30,1,,Light Blue
4853,3100,30,1,,Light Blue
4854,3100,30,1,,Light Blue
4856,3102,30,1,,Light Blue
4856,3103,30,1,,Light Blue
4859,3103,30,1,,Light Blue
4861,3105,30,1,,Light Blue
4863,3105,30,1,,Light Blue
4864,3106,30,1,,Light Blue
4864,3109,30,1,,Light Blue
4863,3110,30,1,,Light Blue
4862,3109,30,1,,Light Blue
4861,3109,30,1,,Light Blue
4861,3116,30,1,,Light Blue
4862,3117,30,1,,Light Blue
4862,3118,30,1,,Light Blue
4861,3119,30,1,,Light Blue
4861,3409,30,1,,Light Blue
4862,3409,30,1,,Light Blue
4862,3116,30,1,,Light Blue
4863,3115,30,1,,Light Blue
4864,3116,30,1,,Light Blue
4864,3407,30,1,,Light Blue
4895,3407,30,1,,Light Blue
4896,3408,30,1,,Light Blue
4895,3409,30,1,,Light Blue
4864,3409,30,1,,Light Blue
4864,3411,30,1,,Light Blue
4863,3412,30,1,,Light Blue
4862,3411,30,1,,Light Blue
4861,3411,30,1,,Light Blue
4861,3413,30,1,,Light Blue
4862,3414,30,1,,Light Blue
4862,3418,30,1,,Light Blue
4902,3418,30,1,,Light Blue
4903,3417,30,1,,Light Blue
4904,3417,30,1,,Light Blue
4904,3416,30,1,,Light Blue
4905,3415,30,1,,Light Blue
4906,3415,30,1,,Light Blue
4907,3416,30,1,,Light Blue
4906,3417,30,1,,Light Blue
4907,3417,30,1,,Light Blue
4908,3418,30,1,,Light Blue
4908,3422,30,1,,Light Blue
4910,3424,30,1,,Light Blue
4910,3459,30,1,,Light Blue
4911,3460,30,1,,Light Blue
4910,3461,30,1,,Light Blue
4910,3467,30,1,,Light Blue
4908,3469,30,1,,Light Blue
4907,3468,30,1,,Light Blue
4907,3464,30,1,,Light Blue
4906,3465,30,1,,Light Blue
4906,3504,30,1,,Light Blue
4907,3504,30,1,,Light Blue
4908,3505,30,1,,Light Blue
4911,3505,30,1,,Light Blue
4912,3506,30,1,,Light Blue
4912,3507,30,1,,Light Blue
4911,3508,30,1,,Light Blue
4906,3508,30,1,,Light Blue
4945,3508,30,1,,Light Blue
4943,3506,30,1,,Light Blue
4944,3505,30,1,,Light Blue
4945,3505,30,1,,Light Blue
4946,3504,30,1,,Light Blue
4948,3504,30,1,,Light Blue
4949,3505,30,1,,Light Blue
4951,3505,30,1,,Light Blue
4951,3504,30,1,,Light Blue
4952,3503,30,1,,Light Blue
4954,3503,30,1,,Light Blue
4955,3504,30,1,,Light Blue
4955,3505,30,1,,Light Blue
4958,3508,30,1,,Light Blue
4957,3509,30,1,,Light Blue
4956,3509,30,1,,Light Blue
4955,3508,30,1,,Light Blue
4953,3508,30,1,,Light Blue
4952,3507,30,1,,Light Blue
4949,3507,30,1,,Light Blue
4948,3508,30,1,,Light Blue
4949,3509,30,1,,Light Blue
4952,3509,30,1,,Light Blue
4953,3508,30,1,,Light Blue
4954,3509,30,1,,Light Blue
4954,3513,30,1,,Light Blue
4953,3514,30,1,,Light Blue
4951,3514,30,1,,Light Blue
4951,3518,30,1,,Light Blue
4953,3518,30,1,,Light Blue
4955,3520,30,1,,Light Blue
4955,3551,30,1,,Light Blue
4957,3553,30,1,,Light Blue
4975,3553,30,1,,Light Blue
4976,3552,30,1,,Light Blue
4991,3552,30,1,,Light Blue
4992,3551,30,1,,Light Blue
4994,3551,30,1,,Light Blue
4995,3552,30,1,,Light Blue
4995,3554,30,1,,Light Blue
4996,3555,30,1,,Light Blue
4996,3564,30,1,,Light Blue
4998,3566,30,1,,Light Blue
4998,3633,30,1,,Light Blue
4996,3635,30,1,,Light Blue
4996,3642,30,1,,Light Blue
4997,3643,30,1,,Light Blue
5004,3643,30,1,,Light Blue
5006,3641,30,1,,Light Blue
5007,3641,30,1,,Light Blue
5008,3642,30,1,,Light Blue
5119,3642,30,1,,Light Blue
5120,3643,30,1,,Light Blue
5125,3643,30,1,,Light Blue
5125,3642,30,1,,Light Blue
5122,3640,30,1,,Light Blue
5120,3642,30,1,,Light Blue
5119,3641,30,1,,Light Blue
5119,3639,30,1,,Light Blue
5008,3639,30,1,,Light Blue
5007,3638,30,1,,Light Blue
5007,3637,30,1,,Light Blue
5008,3636,30,1,,Light Blue
5119,3636,30,1,,Light Blue
5120,3637,30,1,,Light Blue
5121,3637,30,1,,Light Blue
5123,3635,30,1,,Light Blue
5124,3635,30,1,,Light Blue
5126,3637,30,1,,Light Blue
5126,3638,30,1,,Light Blue
5127,3639,30,1,,Light Blue
5128,3639,30,1,,Light Blue
5128,3634,30,1,,Light Blue
5127,3635,30,1,,Light Blue
5126,3635,30,1,,Light Blue
5124,3632,30,1,,Light Blue
5124,3567,30,1,,Light Blue
5126,3564,30,1,,Light Blue
5128,3564,30,1,,Light Blue
5128,3560,30,1,,Light Blue
5127,3560,30,1,,Light Blue
5126,3561,30,1,,Light Blue
5126,3562,30,1,,Light Blue
5124,3564,30,1,,Light Blue
5123,3564,30,1,,Light Blue
5121,3562,30,1,,Light Blue
5121,3561,30,1,,Light Blue
5120,3561,30,1,,Light Blue
5119,3560,30,1,,Light Blue
5119,3559,30,1,,Light Blue
5120,3558,30,1,,Light Blue
5121,3559,30,1,,Light Blue
5123,3559,30,1,,Light Blue
5124,3558,30,1,,Light Blue
5125,3558,30,1,,Light Blue
5125,3553,30,1,,Light Blue
5124,3552,30,1,,Light Blue
5125,3551,30,1,,Light Blue
5127,3551,30,1,,Light Blue
5128,3552,30,1,,Light Blue
5128,3557,30,1,,Light Blue
5128,3555,30,1,,Light Blue
5130,3553,30,1,,Light Blue
5129,3552,30,1,,Light Blue
5130,3551,30,1,,Light Blue
5131,3551,30,1,,Light Blue
5132,3552,30,1,,Light Blue
5132,3553,30,1,,Light Blue
5134,3553,30,1,,Light Blue
5134,3552,30,1,,Light Blue
5135,3551,30,1,,Light Blue
5136,3552,30,1,,Light Blue
5136,3553,30,1,,Light Blue
5216,3553,30,1,,Light Blue
5216,3552,30,1,,Light Blue
5217,3551,30,1,,Light Blue
5219,3551,30,1,,Light Blue
5219,3331,30,1,,Light Blue
5218,3330,30,1,,Light Blue
5217,3330,30,1,,Light Blue
5218,3331,30,1,,Light Blue
5218,3332,30,1,,Light Blue
5217,3333,30,1,,Light Blue
5216,3333,30,1,,Light Blue
5215,3332,30,1,,Light Blue
5215,3330,30,1,,Light Blue
5184,3330,30,1,,Light Blue
5184,3332,30,1,,Light Blue
5183,3333,30,1,,Light Blue
5180,3333,30,1,,Light Blue
5179,3332,30,1,,Light Blue
5177,3332,30,1,,Light Blue
5176,3331,30,1,,Light Blue
5177,3330,30,1,,Light Blue
5174,3330,30,1,,Light Blue
5173,3329,30,1,,Light Blue
5173,3328,30,1,,Light Blue
5174,3327,30,1,,Light Blue
5174,3288,30,1,,Light Blue
5173,3288,30,1,,Light Blue
5172,3287,30,1,,Light Blue
5173,3286,30,1,,Light Blue
5171,3286,30,1,,Light Blue
5170,3285,30,1,,Light Blue
5168,3285,30,1,,Light Blue
5167,3286,30,1,,Light Blue
5135,3286,30,1,,Light Blue
5134,3285,30,1,,Light Blue
5130,3285,30,1,,Light Blue
5129,3284,30,1,,Light Blue
5129,2976,30,1,,Light Blue
5124,2976,30,1,,Light Blue
5123,2975,30,1,,Light Blue
5124,2974,30,1,,Light Blue
5126,2974,30,1,,Light Blue
5127,2973,30,1,,Light Blue
5127,2972,30,1,,Light Blue
5121,2972,30,1,,Light Blue
5119,2974,30,1,,Light Blue
5088,2974,30,1,,Light Blue
5087,2973,30,1,,Light Blue
5087,2972,30,1,,Light Blue
5088,2971,30,1,,Light Blue
5119,2971,30,1,,Light Blue
5119,2970,30,1,,Light Blue
5088,2970,30,1,,Light Blue
5087,2971,30,1,,Light Blue
5086,2971,30,1,,Light Blue
5086,2972,30,1,,Light Blue
5085,2973,30,1,,Light Blue
5085,2975,30,1,,Light Blue
5084,2976,30,1,,Light Blue
5081,2976,30,1,,Light Blue
5080,2975,30,1,,Light Blue
5080,2974,30,1,,Light Blue
5081,2973,30,1,,Light Blue
5081,2960,30,1,,Light Blue
5082,2959,30,1,,Light Blue
5083,2959,30,1,,Light Blue
5084,2960,30,1,,Light Blue
5084,2846,30,1,,Light Blue
5083,2847,30,1,,Light Blue
5082,2847,30,1,,Light Blue
5080,2845,30,1,,Light Blue
5080,2843,30,1,,Light Blue
5083,2840,30,1,,Light Blue
5083,2837,30,1,,Light Blue
5084,2836,30,1,,Light Blue
5081,2836,30,1,,Light Blue
5080,2835,30,1,,Light Blue
5079,2835,30,1,,Light Blue
5079,2836,30,1,,Light Blue
5077,2838,30,1,,Light Blue
5074,2838,30,1,,Light Blue
5072,2836,30,1,,Light Blue
5072,2835,30,1,,Light Blue
5040,2835,30,1,,Light Blue
5039,2834,30,1,,Light Blue
5039,2790,30,1,,Light Blue
4950,2790,30,1,,Light Blue
4949,2791,30,1,,Light Blue
4948,2791,30,1,,Light Blue
4948,2792,30,1,,Light Blue
4949,2792,30,1,,Light Blue
4949,2791,30,1,,Light Blue
4950,2790,30,1,,Light Blue
4951,2790,30,1,,Light Blue
4953,2792,30,1,,Light Blue
4953,2793,30,1,,Light Blue
4949,2798,30,1,,Light Blue
4948,2798,30,1,,Light Blue
4947,2797,30,1,,Light Blue
4944,2797,30,1,,Light Blue
4943,2796,30,1,,Light Blue
4945,2794,30,1,,Light Blue
4945,2793,30,1,,Light Blue
4944,2792,30,1,,Light Blue
4945,2791,30,1,,Light Blue
4951,1080,31,1,,Light Blue
4950,1124,31,1,,Light Blue
4945,1125,31,1,,Light Blue
4944,1127,31,1,,Light Blue
4910,1125,31,1,,Light Blue
4911,1132,31,1,,Light Blue
4910,1298,31,1,,Light Blue
4908,1301,31,1,,Light Blue
4906,1301,31,1,,Light Blue
4905,1307,31,1,,Light Blue
4906,1308,31,1,,Light Blue
4905,1311,31,1,,Light Blue
4906,1312,31,1,,Light Blue
4906,1615,31,1,,Light Blue
4905,1616,31,1,,Light Blue
4911,1616,31,1,,Light Blue
4912,1619,31,1,,Light Blue
4944,1619,31,1,,Light Blue
4943,1618,31,1,,Light Blue
4946,1616,31,1,,Light Blue
4950,1618,31,1,,Light Blue
4950,1792,31,1,,Light Blue
4951,1791,31,1,,Light Blue
4953,1794,31,1,,Light Blue
4950,1798,31,1,,Light Blue
4951,1797,31,1,,Light Blue
4952,1799,31,1,,Light Blue
4954,1799,31,1,,Light Blue
4954,1797,31,1,,Light Blue
4956,1796,31,1,,Light Blue
4959,1797,31,1,,Light Blue
4960,1799,31,1,,Light Blue
4994,1799,31,1,,Light Blue
4996,1801,31,1,,Light Blue
4997,1800,31,1,,Light Blue
4999,1801,31,1,,Light Blue
4995,1805,31,1,,Light Blue
4995,2015,31,1,,Light Blue
4997,2016,31,1,,Light Blue
4995,2019,31,1,,Light Blue
4995,2023,31,1,,Light Blue
4998,2025,31,1,,Light Blue
4996,2032,31,1,,Light Blue
4992,2027,31,1,,Light Blue
4993,2025,31,1,,Light Blue
4912,2025,31,1,,Light Blue
4912,2030,31,1,,Light Blue
4992,2031,31,1,,Light Blue
4910,2032,31,1,,Light Blue
4909,2031,31,1,,Light Blue
4910,2025,31,1,,Light Blue
4908,2026,31,1,,Light Blue
4905,2025,31,1,,Light Blue
4903,2020,31,1,,Light Blue
4904,2018,31,1,,Light Blue
4902,2017,31,1,,Light Blue
4904,2016,31,1,,Light Blue
4904,1983,31,1,,Light Blue
4896,1982,31,1,,Light Blue
4895,1980,31,1,,Light Blue
4864,1980,31,1,,Light Blue
4864,1982,31,1,,Light Blue
4896,1983,31,1,,Light Blue
4863,1984,31,1,,Light Blue
4862,1980,31,1,,Light Blue
4861,1981,31,1,,Light Blue
4859,1979,31,1,,Light Blue
4858,1973,31,1,,Light Blue
4859,1972,31,1,,Light Blue
4858,1971,31,1,,Light Blue
4859,1970,31,1,,Light Blue
4859,1712,31,1,,Light Blue
4849,1711,31,1,,Light Blue
4849,1967,31,1,,Light Blue
4848,1968,31,1,,Light Blue
4847,1967,31,1,,Light Blue
4847,1711,31,1,,Light Blue
4816,1712,31,1,,Light Blue
4811,1711,31,1,,Light Blue
4813,1708,31,1,,Light Blue
4812,1701,31,1,,Light Blue
4813,1680,31,1,,Light Blue
4807,1679,31,1,,Light Blue
4813,1678,31,1,,Light Blue
4813,1676,31,1,,Light Blue
4808,1676,31,1,,Light Blue
4807,1674,31,1,,Light Blue
4813,1673,31,1,,Light Blue
4812,1666,31,1,,Light Blue
4809,1667,31,1,,Light Blue
4806,1666,31,1,,Light Blue
4805,1672,31,1,,Light Blue
4803,1671,31,1,,Light Blue
4802,1666,31,1,,Light Blue
4800,1672,31,1,,Light Blue
4799,1666,31,1,,Light Blue
4560,1666,31,1,,Light Blue
4559,1671,31,1,,Light Blue
4558,1666,31,1,,Light Blue
4556,1666,31,1,,Light Blue
4555,1672,31,1,,Light Blue
4553,1670,31,1,,Light Blue
4554,1667,31,1,,Light Blue
4551,1666,31,1,,Light Blue
4551,1670,31,1,,Light Blue
4549,1672,31,1,,Light Blue
4548,1671,31,1,,Light Blue
4546,1672,31,1,,Light Blue
4552,1674,31,1,,Light Blue
4551,1676,31,1,,Light Blue
4546,1676,31,1,,Light Blue
4546,1678,31,1,,Light Blue
4551,1679,31,1,,Light Blue
4550,1792,31,1,,Light Blue
4548,1791,31,1,,Light Blue
4548,1680,31,1,,Light Blue
4546,1680,31,1,,Light Blue
4546,1791,31,1,,Light Blue
4548,1793,31,1,,Light Blue
4546,1798,31,1,,Light Blue
4550,1798,31,1,,Light Blue
4549,1794,31,1,,Light Blue
4551,1791,31,1,,Light Blue
4554,1793,31,1,,Light Blue
4553,1798,31,1,,Light Blue
4556,1797,31,1,,Light Blue
4557,1793,31,1,,Light Blue
4559,1794,31,1,,Light Blue
4559,1798,31,1,,Light Blue
4575,1798,31,1,,Light Blue
4576,1795,31,1,,Light Blue
4579,1798,31,1,,Light Blue
4582,1797,31,1,,Light Blue
4586,1798,31,1,,Light Blue
4586,1796,31,1,,Light Blue
4591,1791,31,1,,Light Blue
4592,1792,31,1,,Light Blue
4592,1796,31,1,,Light Blue
4588,1798,31,1,,Light Blue
4592,1800,31,1,,Light Blue
4591,1804,31,1,,Light Blue
4592,1805,31,1,,Light Blue
4591,1808,31,1,,Light Blue
4592,2068,31,1,,Light Blue
4634,2067,31,1,,Light Blue
4636,2069,31,1,,Light Blue
4639,2067,31,1,,Light Blue
4640,2071,31,1,,Light Blue
4639,2072,31,1,,Light Blue
4636,2071,31,1,,Light Blue
4636,2079,31,1,,Light Blue
4638,2080,31,1,,Light Blue
4639,2112,31,1,,Light Blue
4638,2113,31,1,,Light Blue
4704,2112,31,1,,Light Blue
4721,2113,31,1,,Light Blue
4720,2112,31,1,,Light Blue
4721,2111,31,1,,Light Blue
4724,2111,31,1,,Light Blue
4726,2117,31,1,,Light Blue
4730,2120,31,1,,Light Blue
4728,2123,31,1,,Light Blue
4728,2127,31,1,,Light Blue
4726,2128,31,1,,Light Blue
4726,2367,31,1,,Light Blue
4727,2368,31,1,,Light Blue
4726,2383,31,1,,Light Blue
4770,2384,31,1,,Light Blue
4771,2392,31,1,,Light Blue
4772,2391,31,1,,Light Blue
4774,2393,31,1,,Light Blue
4774,2396,31,1,,Light Blue
4772,2398,31,1,,Light Blue
4771,2397,31,1,,Light Blue
4770,2466,31,1,,Light Blue
4771,2473,31,1,,Light Blue
4775,2473,31,1,,Light Blue
4775,2469,31,1,,Light Blue
4778,2466,31,1,,Light Blue
4779,2473,31,1,,Light Blue
4781,2473,31,1,,Light Blue
4783,2468,31,1,,Light Blue
4784,2473,31,1,,Light Blue
4799,2473,31,1,,Light Blue
4800,2469,31,1,,Light Blue
4803,2471,31,1,,Light Blue
4803,2473,31,1,,Light Blue
4807,2473,31,1,,Light Blue
4809,2469,31,1,,Light Blue
4811,2473,31,1,,Light Blue
4815,2471,31,1,,Light Blue
4816,2472,31,1,,Light Blue
4816,2698,31,1,,Light Blue
4943,2698,31,1,,Light Blue
4944,2696,31,1,,Light Blue
4946,2696,31,1,,Light Blue
4950,2699,31,1,,Light Blue
4949,2697,31,1,,Light Blue
4952,2695,31,1,,Light Blue
4991,2695,31,1,,Light Blue
4992,2696,31,1,,Light Blue
4991,2697,31,1,,Light Blue
4952,2698,31,1,,Light Blue
4952,2699,31,1,,Light Blue
4991,2699,31,1,,Light Blue
4991,2697,31,1,,Light Blue
4994,2696,31,1,,Light Blue
4994,2690,31,1,,Light Blue
4992,2692,31,1,,Light Blue
4991,2689,31,1,,Light Blue
4958,2690,31,1,,Light Blue
4956,2688,31,1,,Light Blue
4994,2687,31,1,,Light Blue
4994,2392,31,1,,Light Blue
4992,2394,31,1,,Light Blue
4991,2393,31,1,,Light Blue
4991,2389,31,1,,Light Blue
4992,2388,31,1,,Light Blue
4994,2389,31,1,,Light Blue
4994,2385,31,1,,Light Blue
4992,2387,31,1,,Light Blue
4991,2384,31,1,,Light Blue
5024,2382,31,1,,Light Blue
5039,2383,31,1,,Light Blue
5040,2339,31,1,,Light Blue
5085,2339,31,1,,Light Blue
5088,2341,31,1,,Light Blue
5087,2343,31,1,,Light Blue
5085,2343,31,1,,Light Blue
5085,2350,31,1,,Light Blue
5087,2349,31,1,,Light Blue
5088,2350,31,1,,Light Blue
5087,2352,31,1,,Light Blue
5085,2352,31,1,,Light Blue
5085,2518,31,1,,Light Blue
5119,2519,31,1,,Light Blue
5120,2517,31,1,,Light Blue
5126,2516,31,1,,Light Blue
5128,2519,31,1,,Light Blue
5131,2519,31,1,,Light Blue
5133,2521,31,1,,Light Blue
5132,2525,31,1,,Light Blue
5134,2528,31,1,,Light Blue
5134,2607,31,1,,Light Blue
5136,2609,31,1,,Light Blue
5167,2609,31,1,,Light Blue
5168,2607,31,1,,Light Blue
5179,2608,31,1,,Light Blue
5175,2611,31,1,,Light Blue
5176,2612,31,1,,Light Blue
5175,2613,31,1,,Light Blue
5177,2614,31,1,,Light Blue
5177,2616,31,1,,Light Blue
5175,2617,31,1,,Light Blue
5176,2654,31,1,,Light Blue
5219,2654,31,1,,Light Blue
5220,2689,31,1,,Light Blue
5223,2688,31,1,,Light Blue
5227,2689,31,1,,Light Blue
5229,2687,31,1,,Light Blue
5232,2690,31,1,,Light Blue
5230,2692,31,1,,Light Blue
5231,2695,31,1,,Light Blue
5230,2699,31,1,,Light Blue
5445,2699,31,1,,Light Blue
5447,2703,31,1,,Light Blue
5446,2783,31,1,,Light Blue
5449,2784,31,1,,Light Blue
5445,2785,31,1,,Light Blue
5445,2788,31,1,,Light Blue
5449,2789,31,1,,Light Blue
5450,2787,31,1,,Light Blue
5454,2787,31,1,,Light Blue
5456,2785,31,1,,Light Blue
5568,2784,31,1,,Light Blue
5570,2786,31,1,,Light Blue
5568,2788,31,1,,Light Blue
5456,2788,31,1,,Light Blue
5456,2789,31,1,,Light Blue
5578,2789,31,1,,Light Blue
5579,2788,31,1,,Light Blue
5575,2787,31,1,,Light Blue
5572,2788,31,1,,Light Blue
5570,2786,31,1,,Light Blue
5572,2784,31,1,,Light Blue
5579,2785,31,1,,Light Blue
5579,2752,31,1,,Light Blue
5576,2751,31,1,,Light Blue
5578,2744,31,1,,Light Blue
5579,2745,31,1,,Light Blue
5579,2748,31,1,,Light Blue
5579,2745,31,1,,Light Blue
5582,2744,31,1,,Light Blue
5583,2741,31,1,,Light Blue
5584,2744,31,1,,Light Blue
5615,2744,31,1,,Light Blue
5616,2742,31,1,,Light Blue
5618,2743,31,1,,Light Blue
5620,2742,31,1,,Light Blue
5621,2744,31,1,,Light Blue
5623,2743,31,1,,Light Blue
5623,2704,31,1,,Light Blue
5620,2699,31,1,,Light Blue
5617,2700,31,1,,Light Blue
5618,2737,31,1,,Light Blue
5617,2738,31,1,,Light Blue
5615,2737,31,1,,Light Blue
5615,2698,31,1,,Light Blue
5619,2696,31,1,,Light Blue
5621,2692,31,1,,Light Blue
5622,2695,31,1,,Light Blue
5625,2696,31,1,,Light Blue
5625,2699,31,1,,Light Blue
5711,2698,31,1,,Light Blue
5713,2696,31,1,,Light Blue
5713,2691,31,1,,Light Blue
5712,2692,31,1,,Light Blue
5711,2689,31,1,,Light Blue
5623,2688,31,1,,Light Blue
5713,2687,31,1,,Light Blue
5713,2569,31,1,,Light Blue
5711,2568,31,1,,Light Blue
5711,2565,31,1,,Light Blue
5715,2563,31,1,,Light Blue
5720,2563,31,1,,Light Blue
5721,2559,31,1,,Light Blue
5727,2562,31,1,,Light Blue
5744,2560,31,1,,Light Blue
5748,2562,31,1,,Light Blue
5747,2563,31,1,,Light Blue
5754,2563,31,1,,Light Blue
5753,2562,31,1,,Light Blue
5754,2561,31,1,,Light Blue
5757,2561,31,1,,Light Blue
5758,2563,31,1,,Light Blue
5759,2562,31,1,,Light Blue
5759,2207,31,1,,Light Blue
5743,2206,31,1,,Light Blue
5677,2206,31,1,,Light Blue
5676,2208,31,1,,Light Blue
5674,2206,31,1,,Light Blue
5672,2206,31,1,,Light Blue
5671,2208,31,1,,Light Blue
5669,2207,31,1,,Light Blue
5667,2196,31,1,,Light Blue
5668,1984,31,1,,Light Blue
5666,1983,31,1,,Light Blue
5668,1981,31,1,,Light Blue
5665,1981,31,1,,Light Blue
5666,1982,31,1,,Light Blue
5665,2191,31,1,,Light Blue
5664,2192,31,1,,Light Blue
5663,2191,31,1,,Light Blue
5663,1984,31,1,,Light Blue
5623,1983,31,1,,Light Blue
5626,1981,31,1,,Light Blue
5630,1982,31,1,,Light Blue
5663,1982,31,1,,Light Blue
5663,1981,31,1,,Light Blue
5625,1981,31,1,,Light Blue
5623,1979,31,1,,Light Blue
5621,1971,31,1,,Light Blue
5619,1970,31,1,,Light Blue
5620,1967,31,1,,Light Blue
5623,1968,31,1,,Light Blue
5623,1632,31,1,,Light Blue
5619,1631,31,1,,Light Blue
5623,1630,31,1,,Light Blue
5622,1628,31,1,,Light Blue
5623,1621,31,1,,Light Blue
5618,1620,31,1,,Light Blue
5584,1621,31,1,,Light Blue
5580,1622,31,1,,Light Blue
5578,1625,31,1,,Light Blue
5574,1623,31,1,,Light Blue
5573,1618,31,1,,Light Blue
5574,1617,31,1,,Light Blue
5577,1618,31,1,,Light Blue
5578,1615,31,1,,Light Blue
5578,1488,31,1,,Light Blue
5576,1486,31,1,,Light Blue
5571,1486,31,1,,Light Blue
5572,1487,31,1,,Light Blue
5569,1488,31,1,,Light Blue
5568,1616,31,1,,Light Blue
5567,1486,31,1,,Light Blue
5504,1486,31,1,,Light Blue
5503,1488,31,1,,Light Blue
5502,1486,31,1,,Light Blue
5498,1486,31,1,,Light Blue
5497,1488,31,1,,Light Blue
5494,1488,31,1,,Light Blue
5493,1486,31,1,,Light Blue
5491,1486,31,1,,Light Blue
5492,1487,31,1,,Light Blue
5491,1488,31,1,,Light Blue
5489,1487,31,1,,Light Blue
5487,1484,31,1,,Light Blue
5488,1478,31,1,,Light Blue
5487,1397,31,1,,Light Blue
5452,1396,31,1,,Light Blue
5450,1397,31,1,,Light Blue
5444,1395,31,1,,Light Blue
5445,1398,31,1,,Light Blue
5456,1403,31,1,,Light Blue
5455,1406,31,1,,Light Blue
5452,1406,31,1,,Light Blue
5451,1404,31,1,,Light Blue
5447,1406,31,1,,Light Blue
5445,1405,31,1,,Light Blue
5444,1401,31,1,,Light Blue
5440,1399,31,1,,Light Blue
5442,1396,31,1,,Light Blue
5441,1360,31,1,,Light Blue
5443,1358,31,1,,Light Blue
5440,1359,31,1,,Light Blue
5439,1355,31,1,,Light Blue
5440,1354,31,1,,Light Blue
5443,1356,31,1,,Light Blue
5443,1352,31,1,,Light Blue
5440,1353,31,1,,Light Blue
5439,1351,31,1,,Light Blue
5312,1351,31,1,,Light Blue
5312,1352,31,1,,Light Blue
5439,1352,31,1,,Light Blue
5440,1354,31,1,,Light Blue
5311,1355,31,1,,Light Blue
5309,1353,31,1,,Light Blue
5308,1346,31,1,,Light Blue
5306,1352,31,1,,Light Blue
